13|3268|C|100000|2|9999|PUBLICACAO DE ANUNCIOS||99|1,000||166,670000|110,000000|166,67|110,00|56,670000|0,00|110,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|110,00|0,00|0,00|110,00|0,00|N|27/05/2012 PARCELA 03/03|5949|||||
13|3269|C|499|1|9999|PUBLICACAO DE ANUNCIOS||99|280,000||13,928600|8,571400|3900,00|2400,00|1500,000000|0,00|2400,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2400,00|0,00|0,00|2400,00|0,00|N|02, 05, 09, 12, 16, 19, 23, 26/04/2012 - P.I 2138|6949|||||
13|3270|C|93621|1|9999|PUBLICACAO DE ANUNCIOS||99|6,000||81,000000|24,300000|486,00|145,80|340,200000|0,00|145,80|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|145,80|0,00|0,00|145,80|0,00|N|08/05/2012|6949|||||
13|3271|C|97440|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||2183,330000|655,000000|2183,33|655,00|1528,330000|0,00|655,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|655,00|0,00|0,00|655,00|0,00|N|27/05/12 PARCELA 01/03|5949|||||
13|3272|C|97440|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||2183,330000|655,000000|2183,33|655,00|1528,330000|0,00|655,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|655,00|0,00|0,00|655,00|0,00|N|27/05/12 PARCELA 02/03|5949|||||
13|3273|C|97440|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||2183,330000|655,000000|2183,33|655,00|1528,330000|0,00|655,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|655,00|0,00|0,00|655,00|0,00|N|27/05/12 PARCELA 03/03|5949|||||
13|3274|C|36914|1|9999|PUBLICACAO DE ANUNCIOS||99|8,000||27,000000|27,000000|216,00|216,00|0,000000|0,00|216,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|216,00|0,00|0,00|216,00|0,00|N|27/04/2012|5949|||||
13|3276|C|100171|1|9999|PUBLICACAO DE ANUNCIOS||99|78,000||60,450000|23,012800|4715,10|1795,00|2920,100000|0,00|1795,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1795,00|0,00|0,00|1795,00|0,00|N|09/05/2012|5949|||||
13|3276|C|100171|2|9999|PUBLICACAO DE ANUNCIOS||99|78,000||60,450000|23,012800|4715,10|1795,00|2920,100000|0,00|1795,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1795,00|0,00|0,00|1795,00|0,00|N|12/05/2012|5949|||||
13|3276|C|100171|3|9999|PUBLICACAO DE ANUNCIOS||99|78,000||33,150000|17,379400|2585,70|1355,59|1230,110000|0,00|1355,59|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1355,59|0,00|0,00|1355,59|0,00|N|10/05/2012|5949|||||
13|3276|C|100171|4|9999|PUBLICACAO DE ANUNCIOS||99|78,000||80,600000|21,135100|6286,80|1648,54|4638,260000|0,00|1648,54|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1648,54|0,00|0,00|1648,54|0,00|N|06/05/2012|5949|||||
13|3276|C|100171|5|9999|PUBLICACAO DE ANUNCIOS||99|78,000||60,450000|21,135100|4715,10|1648,54|3066,560000|0,00|1648,54|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1648,54|0,00|0,00|1648,54|0,00|N|08/05/2012|5949|||||
13|3276|C|100171|6|9999|PUBLICACAO DE ANUNCIOS||99|78,000||60,450000|21,135100|4715,10|1648,54|3066,560000|0,00|1648,54|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1648,54|0,00|0,00|1648,54|0,00|N|05/05/2012|5949|||||
13|3277|C|80284|1|9999|PUBLICACAO DE ANUNCIOS||99|60,000||46,200000|36,960000|2772,00|2217,60|0,000000|554,40|2217,60|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2217,60|0,00|0,00|2217,60|0,00|N|23/04/2012 P.I n. 01419|5949|||||
13|3278|C|80284|1|9999|PUBLICACAO DE ANUNCIOS||99|60,000||46,200000|36,960000|2772,00|2217,60|0,000000|554,40|2217,60|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2217,60|0,00|0,00|2217,60|0,00|N|23/04/2012 P.I n. 014419|5949|||||
13|3279|C|80284|1|9999|PUBLICACAO DE ANUNCIOS||99|60,000||54,000000|43,200000|3240,00|2592,00|0,000000|648,00|2592,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2592,00|0,00|0,00|2592,00|0,00|N|22, 24, 26/04/12 P.I. 014418|5949|||||
13|3280|C|80284|1|9999|PUBLICACAO DE ANUNCIOS||99|60,000||46,200000|36,960000|2772,00|2217,60|0,000000|554,40|2217,60|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2217,60|0,00|0,00|2217,60|0,00|N|23/04/2012 - P.I n. 014419|5949|||||
13|3281|C|827|1|9999|PUBLICACAO DE ANUNCIOS||99|29,000||615,600000|152,199700|17852,40|4413,79|12335,160000|1103,45|4413,79|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|4413,79|0,00|0,00|4413,79|0,00|N|06/05/2012 P.I. 544.595|5949|||||
13|3282|C|43053|1|9999|PUBLICACAO DE ANUNCIOS||99|20,000||204,500000|122,400000|4090,00|2448,00|1030,000000|612,00|2448,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2448,00|0,00|0,00|2448,00|0,00|N|04/05/2012 P.I. 252.646|5949|||||
13|3283|C|29661|1|9999|PUBLICACAO DE ANUNCIOS||99|6,000||54,000000|43,200000|324,00|259,20|0,000000|64,80|259,20|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|259,20|0,00|0,00|259,20|0,00|N|01, 04/05/2012 P.I. 118.620|5949|||||
13|3284|C|91361|1|9999|PUBLICACAO DE ANUNCIOS||99|312,000||98,800000|25,116000|30825,60|7836,19|21030,360000|1959,05|7836,19|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|7836,19|0,00|0,00|7836,19|0,00|N|05/05/2012 P.I. 79.760|5949|||||
13|3285|C|62555|1|9999|PUBLICACAO DE ANUNCIOS||99|78,000||66,300000|31,096000|5171,40|2425,49|2139,540000|606,37|2425,49|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2425,49|0,00|0,00|2425,49|0,00|N|03, 10/05/2012 P.I. 003847|5949|||||
13|3286|C|24500|1|9999|PUBLICACAO DE ANUNCIOS||99|20,000||615,600000|274,802500|12312,00|5496,05|5441,940000|1374,01|5496,05|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|5496,05|0,00|0,00|5496,05|0,00|N|04/05/2012 P.I. 124409|5949|||||
13|3287|C|24500|1|9999|PUBLICACAO DE ANUNCIOS||99|16,000||615,600000|124,740000|9849,60|1995,84|7354,800000|498,96|1995,84|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1995,84|0,00|0,00|1995,84|0,00|N|04/05/2012 P.I. 124511|5949|||||
13|3288|C|99893|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||1083,330000|650,000000|1083,33|650,00|433,330000|0,00|650,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|650,00|0,00|0,00|650,00|0,00|N|27/05/12 PARCELA 01/03|5949|||||
13|3289|C|99893|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||1083,330000|650,000000|1083,33|650,00|433,330000|0,00|650,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|650,00|0,00|0,00|650,00|0,00|N|27/05/12 PARCELA 02/03|5949|||||
13|3290|C|99893|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||1083,330000|650,000000|1083,33|650,00|433,330000|0,00|650,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|650,00|0,00|0,00|650,00|0,00|N|27/05/12 PARCELA 03/03|5949|||||
13|3291|C|35016|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||250,000000|162,500000|250,00|162,50|87,500000|0,00|162,50|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|162,50|0,00|0,00|162,50|0,00|N|27/05/12 PARCELA 01/02|5949|||||
13|3291|C|35016|2|9999|PUBLICACAO DE ANUNCIOS||99|1,000||250,000000|162,500000|250,00|162,50|87,500000|0,00|162,50|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|162,50|0,00|0,00|162,50|0,00|N|27/05/2012  PARCELA 01/02|5949|||||
13|3292|C|35016|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||250,000000|162,500000|250,00|162,50|87,500000|0,00|162,50|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|162,50|0,00|0,00|162,50|0,00|N|27/05/12  PARCELA 02/02|5949|||||
13|3292|C|35016|2|9999|PUBLICACAO DE ANUNCIOS||99|1,000||250,000000|162,500000|250,00|162,50|87,500000|0,00|162,50|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|162,50|0,00|0,00|162,50|0,00|N|27/05/12  PARCELA 02/02|5949|||||
13|3293|C|27049|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||1083,330000|617,500000|1083,33|617,50|465,830000|0,00|617,50|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|617,50|0,00|0,00|617,50|0,00|N|27/05/12 PARCELA 01/03|5949|||||
13|3294|C|27049|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||1083,330000|617,500000|1083,33|617,50|465,830000|0,00|617,50|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|617,50|0,00|0,00|617,50|0,00|N|27/05/12 PARCELA 02/03|5949|||||
13|3295|C|27049|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||1083,330000|617,500000|1083,33|617,50|465,830000|0,00|617,50|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|617,50|0,00|0,00|617,50|0,00|N|27/05/12 PARCELA 03/03|5949|||||
13|3296|C|100072|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||766,670000|383,340000|766,67|383,34|383,330000|0,00|383,34|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|383,34|0,00|0,00|383,34|0,00|N|27/05/12 PARCELA 01/03|5949|||||
13|3297|C|100072|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||766,670000|383,340000|766,67|383,34|383,330000|0,00|383,34|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|383,34|0,00|0,00|383,34|0,00|N|27/05/12 PARCELA 02/03|5949|||||
13|3298|C|100072|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||766,670000|383,340000|766,67|383,34|383,330000|0,00|383,34|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|383,34|0,00|0,00|383,34|0,00|N|27/05/12 PARCELA 03/03|5949|||||
13|3299|C|37223|1|9999|PUBLICACAO DE ANUNCIOS||99|5,000||432,000000|345,600000|2160,00|1728,00|0,000000|432,00|1728,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1728,00|0,00|0,00|1728,00|0,00|N|21,22,24,26,27,28,29/04/12,  01,03,04,05,06,08,10,11,13,15,17,18,19/05/12 P.I. 014433/014434|6949|||||
13|3300|C|70232|1|9999|PUBLICACAO DE ANUNCIOS||99|3,000||166,666700|66,666700|500,00|200,00|300,000000|0,00|200,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|200,00|0,00|0,00|200,00|0,00|N|27/05/12|5949|||||
13|3301|C|70232|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||500,000000|200,000000|500,00|200,00|300,000000|0,00|200,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|200,00|0,00|0,00|200,00|0,00|N|27/05/12|5949|||||
13|3302|C|70232|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||500,000000|200,000000|500,00|200,00|300,000000|0,00|200,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|200,00|0,00|0,00|200,00|0,00|N|27/05/12|5949|||||
13|3303|C|70154|1|9999|PUBLICACAO DE ANUNCIOS||99|136,000||14,338200|11,470600|1950,00|1560,00|0,000000|390,00|1560,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1560,00|0,00|0,00|1560,00|0,00|N|07, 10, 14, 17, 21, 24, 28, 31/05/2012|6949|||||
13|3304|C|1708|1|9999|PUBLICACAO DE ANUNCIOS||99|232,000||2,155200|2,155200|500,00|500,00|0,000000|0,00|500,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|500,00|0,00|0,00|500,00|0,00|N|03,07,10,14,17,21,24,28,31/05/2012 - Parcela 1/2|6949|||||
13|3305|C|1708|1|9999|PUBLICACAO DE ANUNCIOS||99|232,000||2,155200|2,155200|500,00|500,00|0,000000|0,00|500,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|500,00|0,00|0,00|500,00|0,00|N|03,07,10,14,17,21,24,28,31/05/2012 - Parcela 2/2|5949|||||
13|3306|C|65650|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||31,230000|3,472200|4497,12|500,00|3997,120000|0,00|500,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|500,00|0,00|0,00|500,00|0,00|N|03, 07, 10, 14, 17, 21, 24, 28, 31/05/2012|6949|||||
13|3307|C|88389|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||17,350000|4,166700|2498,40|600,00|1898,400000|0,00|600,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|600,00|0,00|0,00|600,00|0,00|N|03,07,10,14,17,21,24,28,31/05/2012|6949|||||
