08|39487|NFS|C|77546|05/06/2012|13/06/2012|0|C|162,00|0,00|0,00|162,00|N|
08|39880|NFS|C|85106|11/06/2012|29/06/2012|0|C|21,50|0,00|0,00|21,50|N|
08|39958|NFS|C|72931|11/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39513|NFS|C|100484|12/06/2012|13/06/2012|0|C|162,00|0,00|0,00|108,00|N|
08|39523|NFS|C|39325|13/06/2012|21/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39549|NFS|C|2995|14/06/2012|13/06/2012|0|C|78,50|0,00|0,00|78,50|N|
08|39546|NFS|C|1358|14/06/2012|14/06/2012|0|C|2065,21|0,00|0,00|2065,21|N|
08|39547|NFS|C|2107|14/06/2012|14/06/2012|0|C|15175,03|0,00|0,00|15175,03|N|
08|39548|NFS|C|7683|14/06/2012|14/06/2012|0|C|8258,25|0,00|0,00|8258,25|N|
08|39618|NFS|C|9443|15/06/2012|21/06/2012|0|C|42,00|0,00|0,00|21,00|N|
08|39992|NFS|C|3875|15/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39721|NFS|C|97581|18/06/2012|26/06/2012|341|B|46,00|0,00|0,00|46,00|N|
08|39712|NFS|C|79838|20/06/2012|29/06/2012|0|C|53,00|0,00|0,00|53,00|N|
08|39655|NFS|C|98941|20/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39656|NFS|C|100453|20/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39657|NFS|C|99888|20/06/2012|29/06/2012|0|C|324,00|0,00|0,00|324,00|N|
08|39658|NFS|C|100463|20/06/2012|29/06/2012|0|C|324,00|0,00|0,00|324,00|N|
08|39659|NFS|C|100511|20/06/2012|29/06/2012|0|C|108,00|0,00|0,00|108,00|N|
08|39660|NFS|C|36723|20/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39670|NFS|C|100475|20/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|40487|NFS|C|99620|20/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39768|NFS|C|100448|20/06/2012|29/06/2012|0|C|65,50|0,00|0,00|65,50|N|
08|39769|NFS|C|46215|20/06/2012|29/06/2012|0|C|40,00|0,00|0,00|40,00|N|
08|39770|NFS|C|2597|20/06/2012|29/06/2012|0|C|37,50|0,00|0,00|37,50|N|
08|39771|NFS|C|100254|20/06/2012|29/06/2012|0|C|164,00|0,00|0,00|160,00|N|
08|39772|NFS|C|99832|20/06/2012|29/06/2012|0|C|26,50|0,00|0,00|26,50|N|
08|39773|NFS|C|10433|20/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39774|NFS|C|838|20/06/2012|29/06/2012|0|C|42,00|0,00|0,00|21,00|N|
08|39775|NFS|C|22816|20/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39776|NFS|C|57948|20/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39777|NFS|C|44383|20/06/2012|29/06/2012|0|C|25,65|0,00|0,00|25,65|N|
08|39778|NFS|C|39039|20/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39779|NFS|C|98059|20/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39780|NFS|C|74558|20/06/2012|29/06/2012|0|C|32,00|0,00|0,00|32,00|N|
08|39781|NFS|C|100478|20/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39782|NFS|C|67254|20/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39783|NFS|C|100485|20/06/2012|29/06/2012|0|C|49,00|0,00|0,00|46,00|N|
08|39784|NFS|C|100416|20/06/2012|29/06/2012|0|C|42,50|0,00|0,00|42,50|N|
08|39785|NFS|C|100416|20/06/2012|29/06/2012|0|C|42,50|0,00|0,00|42,50|N|
08|39786|NFS|C|8013|20/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39787|NFS|C|92741|20/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39788|NFS|C|100494|20/06/2012|29/06/2012|0|C|62,00|0,00|0,00|62,00|N|
08|39789|NFS|C|95913|20/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39790|NFS|C|97087|20/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39791|NFS|C|58732|20/06/2012|29/06/2012|0|C|138,00|0,00|0,00|138,00|N|
08|39792|NFS|C|42628|20/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39793|NFS|C|82709|20/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39794|NFS|C|94019|20/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39795|NFS|C|99853|20/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39853|NFS|C|42628|20/06/2012|29/06/2012|0|C|26,50|0,00|0,00|26,50|N|
08|39849|NFS|C|100664|21/06/2012|21/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39850|NFS|C|37329|21/06/2012|21/06/2012|0|C|48,00|0,00|0,00|48,00|N|
08|39851|NFS|C|94498|21/06/2012|21/06/2012|0|C|60,00|0,00|0,00|60,00|N|
08|39623|NFS|C|56222|21/06/2012|21/06/2012|341|B|2808,00|0,00|0,00|2808,00|N|
08|39664|NFS|C|100457|22/06/2012|22/06/2012|341|B|81,00|0,00|0,00|81,00|N|
08|39665|NFS|C|100457|22/06/2012|22/06/2012|341|B|81,00|0,00|0,00|81,00|N|
08|39703|NFS|C|96716|22/06/2012|26/06/2012|341|B|46,00|0,00|0,00|46,00|N|
08|39690|NFS|C|12165|22/06/2012|27/06/2012|341|B|60,00|0,00|0,00|60,00|N|
08|39699|NFS|C|29311|22/06/2012|27/06/2012|341|B|46,00|0,00|0,00|46,00|N|
08|39687|NFS|C|25650|22/06/2012|29/06/2012|341|B|365,00|0,00|0,00|365,00|N|
08|39957|NFS|C|100536|22/06/2012|29/06/2012|0|C|116,00|0,00|0,00|116,00|N|
08|40507|NFS|C|838|22/06/2012|29/06/2012|0|C|63,00|0,00|0,00|21,00|N|
08|39855|NFS|C|72684|22/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39856|NFS|C|48905|22/06/2012|29/06/2012|0|C|243,00|0,00|0,00|243,00|N|
08|39857|NFS|C|100537|22/06/2012|29/06/2012|0|C|324,00|0,00|0,00|108,00|N|
08|39858|NFS|C|100558|22/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39859|NFS|C|99202|22/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39872|NFS|C|99442|22/06/2012|29/06/2012|0|C|54,00|0,00|0,00|54,00|N|
08|39961|NFS|C|29974|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39962|NFS|C|39255|22/06/2012|29/06/2012|0|C|92,00|0,00|0,00|46,00|N|
08|39963|NFS|C|100546|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39964|NFS|C|53109|22/06/2012|29/06/2012|0|C|33,50|0,00|0,00|33,50|N|
08|39965|NFS|C|84431|22/06/2012|29/06/2012|0|C|42,00|0,00|0,00|42,00|N|
08|39966|NFS|C|100550|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39967|NFS|C|99803|22/06/2012|29/06/2012|0|C|40,50|0,00|0,00|40,50|N|
08|39968|NFS|C|96913|22/06/2012|29/06/2012|0|C|84,00|0,00|0,00|84,00|N|
08|39969|NFS|C|4083|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39970|NFS|C|100553|22/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39971|NFS|C|96756|22/06/2012|29/06/2012|0|C|23,00|0,00|0,00|23,00|N|
08|39972|NFS|C|100556|22/06/2012|29/06/2012|0|C|84,00|0,00|0,00|84,00|N|
08|39973|NFS|C|79838|22/06/2012|29/06/2012|0|C|42,00|0,00|0,00|42,00|N|
08|39974|NFS|C|69538|22/06/2012|29/06/2012|0|C|33,50|0,00|0,00|33,50|N|
08|39975|NFS|C|99436|22/06/2012|29/06/2012|0|C|75,00|0,00|0,00|75,00|N|
08|39976|NFS|C|100563|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39977|NFS|C|100570|22/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39978|NFS|C|562|22/06/2012|29/06/2012|0|C|26,50|0,00|0,00|26,50|N|
08|39979|NFS|C|92368|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39980|NFS|C|27049|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39981|NFS|C|87440|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39982|NFS|C|99480|22/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39983|NFS|C|100584|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39984|NFS|C|100543|22/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39985|NFS|C|7600|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39986|NFS|C|95913|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|39987|NFS|C|100588|22/06/2012|29/06/2012|0|C|27,00|0,00|0,00|27,00|N|
08|39988|NFS|C|100591|22/06/2012|29/06/2012|0|C|46,00|0,00|0,00|46,00|N|
08|39989|NFS|C|98993|22/06/2012|29/06/2012|0|C|195,00|0,00|0,00|195,00|N|
08|39990|NFS|C|91513|22/06/2012|29/06/2012|0|C|69,00|0,00|0,00|69,00|N|
08|39991|NFS|C|93335|22/06/2012|29/06/2012|0|C|21,00|0,00|0,00|21,00|N|
08|40274|NFS|C|68933|22/06/2012|29/06/2012|0|C|19,95|0,00|0,00|19,95|N|
08|39993|NFS|C|54243|22/06/2012|29/06/2012|0|C|60,00|0,00|0,00|60,00|N|
08|39994|NFS|C|10825|22/06/2012|29/06/2012|0|C|33,50|0,00|0,00|33,50|N|
08|40505|NFS|C|93614|22/06/2012|29/06/2012|0|C|41,00|0,00|0,00|41,00|N|
08|39959|NFS|C|100377|22/06/2012|29/06/2012|0|C|30,00|0,00|0,00|30,00|N|
