08|000923|1|000103|1|000015|ASSINATURA COD 60609|49021000|15|1,000||176,000000|176,000000|176,00|176,00|0,000000|0,00|176,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|176,00|0,00|0,00|176,00|0,00|N|ASSINATURA COD 60609||5101|||||
08|000924|1|000288|1|000015|ASSINATURA COD 76|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 76||5101|||||
08|000925|1|001578|1|000015|ASSINATURA COD 51445|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 51445||5101|||||
08|000926|1|000200|1|000015|ASSINATURA COD 11643|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 11643||5101|||||
08|000927|1|001581|1|000005|DIVERSAS SUCATAS|47073000|35|1,000||1158,000000|1158,000000|1158,00|1158,00|0,000000|0,00|1158,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1158,00|0,00|0,00|1158,00|0,00|N|DIVERSAS SUCATAS||5101|||||
08|000928|1|001582|1|000002|VENDA DE FOTOS|49119100|26|3,000||35,000000|35,000000|105,00|105,00|0,000000|0,00|105,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|105,00|0,00|0,00|105,00|0,00|N|VENDA DE FOTOS||5101|||||
08|000929|1|001582|1|000002|VENDA DE FOTOS|49119100|26|3,000||35,000000|35,000000|105,00|105,00|0,000000|0,00|105,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|105,00|0,00|0,00|105,00|0,00|N|VENDA DE FOTOS||5101|||||
08|000930|1|000063|1|000015|ASSINATURA COD 28397|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 28397||5101|||||
08|000931|1|001583|1|000015|ASSINATURA COD 7151|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 7151||5101|||||
08|000932|1|000101|1|000015|ASSINATURA COD 18172|49021000|15|1,000||318,000000|318,000000|318,00|318,00|0,000000|0,00|318,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|318,00|0,00|0,00|318,00|0,00|N|ASSINATURA COD 18172||5101|||||
08|000933|1|000941|1|000015|ASSINATURA COD 68511|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 68511||5101|||||
08|000934|1|000054|1|000015|ASSINATURA COD 33214|49021000|15|1,000||168,000000|168,000000|168,00|168,00|0,000000|0,00|168,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|168,00|0,00|0,00|168,00|0,00|N|ASSINATURA COD 33214||5101|||||
08|000935|1|001584|1|000015|ASSINATURA COD 58676|49021000|15|1,000||318,000000|318,000000|318,00|318,00|0,000000|0,00|318,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|318,00|0,00|0,00|318,00|0,00|N|ASSINATURA COD 58676||5101|||||
08|000936|1|000063|1|000015|ASSINATURA COD 28397|49021000|15|1,000||318,000000|318,000000|318,00|318,00|0,000000|0,00|318,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|318,00|0,00|0,00|318,00|0,00|N|ASSINATURA COD 28397||5101|||||
08|000937|1|001581|1|000005|DIVERSAS SUCATAS|47073000|35|8390,000||0,120000|0,120000|1006,80|1006,80|0,000000|0,00|1006,80|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1006,80|0,00|0,00|1006,80|0,00|N|DIVERSAS SUCATAS||5101|||||
08|000938|1|000808|1|000004|VENDA AVULSA DE JORNAIS|49029000|15|3,000||3,000000|3,000000|9,00|9,00|0,000000|0,00|9,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|9,00|0,00|0,00|9,00|0,00|N|VENDA AVULSA DE JORNAIS||5101|||||
08|000939|1|000127|1|000015|ASSINATURA COD 10832|49021000|15|1,000||318,000000|318,000000|318,00|318,00|0,000000|0,00|318,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|318,00|0,00|0,00|318,00|0,00|N|ASSINATURA COD 10832||5101|||||
08|000940|1|000033|1|000015|ASSINATURA COD 62|49021000|15|1,000||318,000000|318,000000|318,00|318,00|0,000000|0,00|318,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|318,00|0,00|0,00|318,00|0,00|N|ASSINATURA COD 62||5101|||||
08|000941|1|000285|1|000015|ASSINATURA COD 30150|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 30150||5101|||||
08|000942|1|000093|1|000015|ASSINATURA COD 53975|49021000|15|1,000||160,000000|160,000000|160,00|160,00|0,000000|0,00|160,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|160,00|0,00|0,00|160,00|0,00|N|ASSINATURA COD 53975||5101|||||
08|000943|1|000200|1|000015|ASSINATURA COD 85482|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 85482||5101|||||
08|000944|1|000200|1|000015|ASSINATURA COD 11643|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 11643||5101|||||
08|000945|1|000048|1|000015|ASSINATURA COD 60832|49021000|15|1,000||85,000000|85,000000|85,00|85,00|0,000000|0,00|85,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|85,00|0,00|0,00|85,00|0,00|N|ASSINATURA COD 60832||5101|||||
08|000946|1|000423|1|000015|ASSINATURA COD 74605|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 74605||5101|||||
08|000947|1|000414|1|000015|ASSINATURA COD 30349|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 30349||5101|||||
08|000948|1|000066|1|000015|ASSINATURA COD 4945|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 4945||5101|||||
08|000949|1|000051|1|000015|ASSINATURA COD 67922|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 67922||5101|||||
08|000950|1|000123|1|000015|ASSINATURA COD 1023|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 1023||5101|||||
08|000951|1|001615|1|000015|ASSINATURA COD 18210|49021000|15|1,000||160,000000|160,000000|160,00|160,00|0,000000|0,00|160,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|160,00|0,00|0,00|160,00|0,00|N|ASSINATURA COD 18210||5101|||||
