NF|G|5|2006|01|572.0|761101|761101|24/04/2006|079941902000182|1912.7|2058.78| |850.0|36845.0|572023|17/04/2006|18/04/2006|
NF|G|5|2006|01|572.0|761396|761396|25/04/2006|004905608000116|609.5|652.53| |850.0|37118.0|0|19/04/2006|20/04/2006|
NF|G|5|2006|01|572.0|761468|761468|25/04/2006|080091515000183|1524.88|1710.66| |850.0|37056.0|572028|18/04/2006|19/04/2006|
NF|G|5|2006|01|572.0|761469|761469|25/04/2006|080091515000183|643.9|739.67| |850.0|37055.0|572029|18/04/2006|19/04/2006|
NF|G|5|2006|01|572.0|761787|761787|26/04/2006|007805169000168|967.88|969.31| |850.0|36978.0|572027|18/04/2006|19/04/2006|
NF|G|5|2006|01|572.0|761820|761820|26/04/2006|085238145000188|910.54|1041.9| |850.0|37150.0|572033|19/04/2006|20/04/2006|
NF|G|5|2006|01|572.0|762246|762246|27/04/2006|000114920000130|574.64|632.11| |850.0|38095.0|572043|20/04/2006|24/04/2006|
NF|G|5|2006|01|572.0|762506|762506|28/04/2006|083873935000100|1520.04|1648.58| |850.0|38009.0|572047|24/04/2006|25/04/2006|
NF|G|5|2006|01|572.0|762586|762586|28/04/2006|007324436000185|628.38|707.09| |850.0|38495.0|0|25/04/2006|26/04/2006|
NF|G|5|2006|01|572.0|762587|762587|28/04/2006|007324436000185|354.74|393.7| |850.0|38496.0|0|25/04/2006|26/04/2006|
NF|G|5|2006|01|572.0|762641|762641|28/04/2006|003916965000117|1140.68|1302.49| |850.0|38121.0|572049|24/04/2006|25/04/2006|
NF|G|5|2006|01|572.0|762643|762643|28/04/2006|003118694000154|451.52|490.77| |850.0|38094.0|572042|20/04/2006|24/04/2006|
NF|G|5|2006|01|572.0|762834|762834|28/04/2006|001675207000129|917.41|1051.93| |850.0|38770.0|0|26/04/2006|27/04/2006|
NF|G|5|2006|01|572.0|762920|762920|28/04/2006|005167208000113|411.38|453.69| |850.0|38854.0|0|26/04/2006|27/04/2006|
NF|G|5|2006|01|572.0|762921|762921|28/04/2006|005326883000148|641.38|729.87| |850.0|38865.0|0|26/04/2006|27/04/2006|
NF|G|5|2006|01|572.0|763097|763097|28/04/2006|003566822000122|337.88|386.46| |850.0|38755.0|572062|26/04/2006|27/04/2006|
NF|G|5|2006|01|572.0|763275|763275|02/05/2006|086448941000612|2012.7|2111.68| |850.0|35014.0|572051|20/03/2006|21/03/2006|
NF|G|5|2006|01|572.0|763634|763634|03/05/2006|002760915000120|444.12|505.39| |850.0|39229.0|0|27/04/2006|28/04/2006|
NF|G|5|2006|01|572.0|763642|763642|03/05/2006|005204712000146|591.2|644.42| |850.0|39361.0|0|27/04/2006|28/04/2006|
NF|G|5|2006|01|572.0|763746|763746|04/05/2006|083467498000124|367.12|422.19| |850.0|39228.0|0|27/04/2006|28/04/2006|
NF|G|5|2006|01|572.0|763778|763778|04/05/2006|002818773000105|661.03|737.82| |850.0|39735.0|0|28/04/2006|02/05/2006|
NF|G|5|2006|01|572.0|764126|764126|05/05/2006|005034824000104|1418.06|1570.26| |850.0|40017.0|572051|24/04/2006|25/04/2006|
NF|G|5|2006|01|572.0|764141|764141|05/05/2006|085383743000140|1035.76|1178.45| |850.0|39991.0|572055|25/04/2006|26/04/2006|
NF|G|5|2006|01|572.0|764151|764151|05/05/2006|005464330000151|762.3|815.98| |850.0|37676.0|572036|19/04/2006|20/04/2006|
NF|G|5|2006|01|572.0|764170|764170|05/05/2006|004810979000114|958.68|1083.69| |850.0|40016.0|572050|24/04/2006|25/04/2006|
NF|G|5|2006|01|572.0|764280|764280|05/05/2006|002494980000313|2159.4|2456.71| |850.0|38093.0|572040|20/04/2006|24/04/2006|
NF|G|5|2006|01|572.0|764561|764561|08/05/2006|079004305000121|584.22|632.94| |850.0|40589.0|0|03/05/2006|04/05/2006|
NF|G|5|2006|01|572.0|764643|764643|08/05/2006|006277466000115|916.76|1016.69| |850.0|40227.0|0|02/05/2006|03/05/2006|
NF|G|5|2006|01|572.0|764732|764732|08/05/2006|082909383000180|2097.6|2372.94| |850.0|40230.0|572087|02/05/2006|03/05/2006|
NF|G|5|2006|01|572.0|764879|764879|09/05/2006|005631424000178|550.58|606.81| |850.0|40777.0|0|03/05/2006|04/05/2006|
NF|G|5|2006|01|572.0|764889|764889|09/05/2006|085787737000906|2070.0|2277.0| |850.0|40228.0|572086|02/05/2006|03/05/2006|
NF|G|5|2006|01|572.0|765157|765157|09/05/2006|004947020000125|633.68|691.15| |850.0|40776.0|572091|03/05/2006|04/05/2006|
NF|G|5|2006|01|572.0|765218|765218|09/05/2006|083808501000126|374.98|412.74| |850.0|40966.0|0|04/05/2006|05/05/2006|
NF|G|5|2006|01|572.0|765223|765223|09/05/2006|085392074000173|487.0|560.05| |850.0|40978.0|572098|04/05/2006|05/05/2006|
NF|G|5|2006|01|572.0|765265|765265|09/05/2006|081390619000151|646.53|681.43| |850.0|41120.0|0|05/05/2006|06/05/2006|
NF|G|5|2006|01|579.0|758832|758832|11/04/2006|029881935000106|2769.88|3116.69| |499.0|34718.0|579034|05/04/2006|08/04/2006|
NF|G|5|2006|01|579.0|758846|758846|11/04/2006|028557437000140|9828.65|11163.96| |499.0|34712.0|579036|05/04/2006|08/04/2006|
NF|G|5|2006|01|579.0|758919|758919|12/04/2006|004395565000176|7285.0|8013.5| |499.0|33658.0|995124|04/04/2006|05/04/2006|
NF|G|5|2006|01|579.0|758937|758937|12/04/2006|005165199000121|2071.4|2374.26| |499.0|34742.0|579035|05/04/2006|08/04/2006|
