9114      21-000-00004   0         000007,00
9114      21-000-00005   0         000009,00
9114      21-000-00006   0         000010,00
9114      21-000-00007   0         000005,00
9114      21-000-00014   0         000019,00
9114      21-000-00016   0         000038,00
9114      21-000-00018   0         000016,00
9114      21-000-00024   0         000016,00
9114      21-000-00111   0         000004,00
9114      21-110-03036   0         000001,00
9114      21-110-90085   0         000007,00
9114      21-110-90204   0         000004,00
9114      21-110-90205   0         000007,00
9114      21-110-90206   0         000006,00
9114      21-220-00229   0         000005,00
9114      21-220-90024   0         000040,00
9114      75-110-00088   0         000010,00
9114      75-110-00118   0         000011,00
9114      75-220-00068   0         000010,00
9114      75-220-00107   0         000013,00
9114      85-220-00021   0         000015,00
9114      85-220-00022   0         000137,00
9114      85-220-00023   0         000006,00
9114      85-220-00562   0         000001,00
9114      21-000-00112   0         000001,00
9114      21-000-00113   0         000005,00
9114      21-000-00114   0         000002,00
9114      21-000-00115   0         000006,00
9114      21-000-00116   0         000002,00
