9114      21-110-01025   0         000003,00
9114      21-110-01028   0         000009,00
9114      21-110-01029   0         000009,00
9114      21-110-90044   0         000006,00
9114      21-110-90045   0         000004,00
9114      21-110-90046   0         000003,00
9114      21-110-90048   0         000004,00
9114      21-110-90051   0         000025,00
9114      21-110-90054   0         000025,00
9114      21-110-90055   0         000025,00
9114      21-110-90056   0         000025,00
9114      21-110-90065   0         000025,00
9114      21-110-90073   0         000005,00
9114      21-110-90080   0         000010,00
9114      21-110-90081   0         000010,00
9114      21-110-90085   0         000007,00
9114      21-110-90115   0         000010,00
9114      21-110-90223   0         000020,00
9114      21-110-90228   0         000020,00
9114      21-110-90239   0         000080,00
9114      21-110-90240   0         000020,00
9114      21-110-90252   0         000020,00
9114      21-110-90259   0         000020,00
9114      21-110-90260   0         000020,00
9114      21-220-00064   0         000180,00
9114      21-220-00487   0         000125,00
9114      21-220-00497   0         000008,00
9114      21-220-90020   0         000020,00
9114      21-220-90022   0         000020,00
9114      21-220-90023   0         000020,00
9114      21-220-90025   0         000020,00
9114      21-220-90026   0         000040,00
9114      21-220-90032   0         000020,00
9114      21-220-90034   0         000040,00
9114      21-220-90037   0         000020,00
9114      21-220-90040   0         000040,00
9114      21-220-90047   0         000040,00
9114      55-110-00542   0         000004,00
9114      55-110-00543   0         000004,00
9114      55-110-00545   0         000003,00
9114      55-110-00547   0         000006,00
9114      55-110-00621   0         000006,00
9114      55-110-00622   0         000006,00
9114      55-110-00623   0         000006,00
9114      55-110-00624   0         000006,00
9114      55-110-00875   0         000001,00
9114      55-110-00876   0         000001,00
9114      55-110-00878   0         000001,00
9114      55-110-00881   0         000001,00
9114      55-110-01319   0         000001,00
9114      55-110-01320   0         000001,00
9114      55-110-01324   0         000001,00
9114      55-110-01410   0         000001,00
9114      55-110-01413   0         000001,00
9114      55-110-01418   0         000002,00
9114      55-110-01425   0         000001,00
9114      55-110-01426   0         000001,00
9114      55-110-01427   0         000003,00
9114      55-110-01432   0         000010,00
9114      55-110-01437   0         000001,00
