9002      10-130-20004   0         000259,00
9002      10-133-06002   0         000035,00
9002      10-133-06003   0         000205,00
9002      10-135-03003   0         000728,00
9002      10-135-24002   0         000179,00
9002      10-235-02400   0         001730,00
9002      10-251-00120BR 0         000204,00
9002      10-251-00205BR 0         008250,00
9002      10-251-00206BR 0         009330,00
9002      10-251-00208BR 0         014598,00
9002      10-251-00210BR 0         002523,00
9002      10-251-00212BR 0         020556,00
9002      10-251-00305   0         002253,00
9002      10-251-00308   0         005186,00
9002      10-251-00408   0         002236,00
9002      10-251-00506   0         003066,00
9002      10-251-00508   0         002969,00
9002      10-251-00512   0         016000,00
9002      10-251-00514   0         004789,00
9002      10-251-00519   0         000838,00
9002      10-251-00520   0         002573,00
9002      10-251-01706   0         005894,00
9002      10-251-02011ZB 0         000133,00
9002      10-251-02013ZB 0         002055,00
9002      10-251-02034BR 0         000273,00
9002      10-251-02108ZA 0         001347,00
9002      10-251-02308BR 0         006030,00
9002      10-251-02310BR 0         005166,00
9002      10-251-02312BR 0         022081,00
9002      10-252-00106ZA 0         015941,00
9002      10-252-00108ZA 0         008000,00
9002      10-252-00110ZA 0         020351,00
9002      10-252-00113ZB 0         001800,00
9002      10-252-00116ZA 0         023792,00
9002      10-252-00210ZA 0         008353,00
9002      10-252-00216ZA 0         009399,00
9002      10-252-00217ZA 0         010538,00
9002      10-253-00001   0         004068,00
9002      10-253-10512   0         024605,00
9002      10-253-10513   0         014581,00
9002      10-254-20520ZA 0         000744,00
9002      10-254-50624BR 0         000177,00
9002      10-255-G06016ZP0         000753,00
9002      10-258-I16055ZA0         001000,00
9002      10-271-L13100  0         001119,00
9002      10-271-L13177  0         000637,00
9002      10-997-01570   0         000037,00
9002      20-200-02210   0         000384,00
9002      21-200-00396   0         000249,00
9002      21-220-00163   0         002904,00
9002      55-260-00050   0         000234,00
9002      55-260-00060   0         000257,00
9002      72547204206    0         000000,00
9002      9-130-03000    0         000215,00
9002      9-130-08033    0         000835,00
9002      9-130-08038    0         000902,00
9002      9-130-20001    0         000066,00
9002      9-130-20002    0         000114,00
9002      9-130-20003    0         000509,00
9002      9-130-20004    0         000150,00
9002      9-134-11001    0         000013,00
9002      9-134-11018    0         001443,00
9002      9-134-11019    0         000400,00
9002      9-134-11020    0         000000,00
9002      9-134-11021    0         000100,00
9002      9-135-03001    0         000374,00
9002      9-135-03006    0         000010,00
9002      9-135-03008    0         000046,00
9002      9-135-03017    0         001121,00
9002      9-135-05005    0         001330,00
9002      9-135-06013    0         000343,00
9002      9-135-06083    0         000074,00
9002      9-135-06084    0         000020,00
9002      9-135-25001    0         000190,00
9002      9-135-25002    0         001098,00
9002      9-251-00113BR  0         007089,00
9002      9-251-00212BR  0         000500,00
9002      9-251-00216BR  0         001300,00
9002      9-251-00238    0         000504,00
9002      9-251-00410    0         006561,00
9002      9-251-02860BR  0         000131,00
9002      9-252-00112ZA  0         002825,00
9002      9-252-00212ZA  0         007388,00
9002      9-253-80001    0         006737,00
9002      9-255-01020ZBT 0         011640,00
9002      9-255-E01035ZB 0         004605,00
9002      9-255-P06016ZB 0         001055,00
9002      9-255-P10020ZB 0         006310,00
9002      9-404-00002    0         000016,00
9002      9-997-01563    0         000465,00
9114      55-200-09119   0         000035,00
9114      55-200-80000   0         000034,00
9114      55-200-80001   0         000034,00
9114      55-200-80002   0         000032,00
9114      55-220-00603   0         000015,00
9114      55-220-00873   0         000000,00
9114      55-220-00880   0         000014,00
9002      21-200-00087   0         000713,00
9114      55-220-00595   0         000043,00
