9114      21-000-90015   0         000002,00
9114      21-110-90236   0         000000,00
9114      21-200-00323   0         000060,00
9114      21-200-90034   0         000032,00
9114      21-200-90192   0         000005,00
9114      21-200-90388   0         000018,00
9114      21-200-90419   0         000020,00
9114      21-200-90442   0         000020,00
9114      21-200-90450   0         000020,00
9114      21-200-90460   0         000020,00
9114      21-200-90478   0         000020,00
9114      21-200-90479   0         000020,00
9114      21-200-90492   0         000020,00
9114      21-200-90529   0         000010,00
9114      21-200-90530   0         000010,00
9114      21-200-90533   0         000010,00
9114      55-200-00969   0         000048,00
9114      55-200-00997   0         000036,00
9114      55-200-01008   0         000012,00
9114      55-200-01009   0         000036,00
9114      55-200-01139   0         000006,00
9114      55-200-01794   0         000006,00
9114      55-200-01952   0         000004,00
9114      55-200-02026   0         000004,00
9114      55-200-02027   0         000002,00
9114      55-200-02128   0         000002,00
9114      55-200-06077   0         000002,00
9114      55-200-06214   0         000002,00
9114      55-200-06228   0         000002,00
9114      55-200-07015   0         000002,00
9114      55-200-07016   0         000002,00
9114      55-200-07017   0         000002,00
9114      55-200-08224   0         069999,00
9114      55-200-08673   0         000002,00
9114      55-200-08963   0         000002,00
9114      55-200-09139   0         000002,00
9114      55-200-09141   0         000002,00
9114      85-200-00082   0         000040,00
9114      85-200-00084   0         000010,00
9114      85-200-00633   0         000018,00
9114      85-200-00896   0         000002,00
9114      85-200-00897   0         000002,00
9114      85-200-00898   0         000002,00
9114      85-200-01019   0         000001,00
9114      85-200-01024   0         000006,00
9114      85-200-90127   0         000006,00
9114      90-000-00030   0         000003,00
9114      90-110-00014   0         000004,00
9114      90-110-00015   0         000004,00
9114      90-200-00041   0         000004,00
9114      90-200-00044   0         000008,00
9114      90-200-00051   0         000008,00
9114      90-200-00056   0         000004,00
9114      90-200-00056   4         000004,00
9114      90-200-00059   0         000004,00
9114      90-200-00060   0         000004,00
9114      90-200-00061   0         000012,00
9114      90-200-00062   0         000004,00
9114      90-200-00066   0         000004,00
9114      90-200-00069   0         000004,00
9114      90-200-00320   0         000020,00
9114      90-200-00321   0         000020,00
9114      90-200-00331   0         000004,00
9114      90-200-00332   0         000024,00
9114      90-200-00334   0         000008,00
9114      90-200-00395   0         000040,00
9114      90-200-00399   0         000020,00
9114      90-200-00400   0         000020,00
9114      90-200-00404   0         000040,00
9114      90-200-00405   0         000040,00
9114      90-200-00408   0         000560,00
9114      90-200-00413   0         000009,00
9114      90-200-00429   0         000012,00
9114      90-200-00601   0         000012,00
9114      90-200-00603   0         000012,00
9114      90-200-00604   0         000012,00
9114      90-200-00605   0         000048,00
9114      90-200-00614   0         000012,00
9114      90-200-00617   0         000012,00
9114      90-200-00661   0         000003,00
9114      90-200-00665   0         000003,00
9114      90-200-00666   0         000006,00
9114      90-200-00667   0         000003,00
9114      90-200-00668   0         000021,00
9114      90-200-00669   0         000003,00
9114      90-200-00671   0         000003,00
9114      90-200-00672   0         000003,00
9114      90-200-00674   0         000003,00
9114      90-200-00676   0         000003,00
9114      90-200-00677   0         000003,00
9114      90-200-01090   0         000040,00
9114      90-220-00002   0         000004,00
