9114      90-200-00428   0         000024,00
9114      13-220-80187   0         000001,00
9114      21-200-90219   0         000020,00
9114      55-200-00965   0         000003,00
9114      55-200-00966   0         000003,00
9114      55-200-00971   0         000003,00
9114      55-200-00972   0         000003,00
9114      55-200-00973   0         000006,00
9114      55-200-00974   0         000009,00
9114      55-200-00975   0         000009,00
9114      55-200-00977   0         000003,00
9114      55-200-00978   0         000003,00
9114      55-200-00979   0         000006,00
9114      55-200-00980   0         000012,00
9114      55-200-00982   0         000012,00
9114      55-200-01138   0         000006,00
9114      55-200-01140   0         000003,00
9114      55-200-01796   0         000003,00
9114      55-200-01974   0         000002,00
9114      55-200-02194   0         000005,00
9114      55-200-02195   0         000005,00
9114      55-200-02196   0         000005,00
9114      55-200-02197   0         000005,00
9114      55-200-02198   0         000005,00
9114      55-200-02200   0         000040,00
9114      55-200-02201   0         000005,00
9114      55-200-02202   0         000005,00
9114      55-200-02203   0         000005,00
9114      55-200-02204   0         000005,00
9114      55-200-02206   0         000005,00
9114      55-200-02207   0         000015,00
9114      55-200-02209   0         000005,00
9114      55-200-02210   0         000005,00
9114      55-200-02211   0         000020,00
9114      55-200-02238   0         000020,00
9114      55-200-02297   0         000003,00
9114      55-200-02298   0         000005,00
9114      55-200-05583   0         000003,00
9114      55-200-09001   0         000009,00
9114      55-200-09002   0         000018,00
9114      55-200-09003   0         000009,00
9114      55-200-09006   0         000009,00
9114      55-200-09011   0         000009,00
9114      55-200-09012   0         000006,00
9114      55-200-09013   0         000006,00
9114      55-200-09016   0         000006,00
9114      55-200-09017   0         000006,00
9114      55-200-09019   0         000010,00
9114      55-200-09020   0         000012,00
9114      55-200-09021   0         000006,00
9114      55-200-09028   0         000021,00
9114      55-200-09030   0         000021,00
9114      55-200-09031   0         000021,00
9114      55-200-09032   0         000021,00
9114      55-200-09041   0         000024,00
9114      55-200-09044   0         000006,00
9114      55-200-09045   0         000012,00
9114      55-200-09047   0         000012,00
9114      55-200-09048   0         000012,00
9114      55-200-09049   0         000024,00
9114      55-200-09051   0         000021,00
9114      55-200-09059   0         000004,00
9114      55-200-09060   0         000004,00
9114      55-200-09061   0         000004,00
9114      55-200-09062   0         000004,00
9114      55-200-09064   0         000004,00
9114      55-200-09077   0         000004,00
9114      55-200-09078   0         000004,00
9114      55-200-09080   0         000004,00
9114      55-200-09082   0         000012,00
9114      55-200-09084   0         000004,00
9114      55-200-09085   0         000004,00
9114      55-200-09086   0         000008,00
9114      55-200-09087   0         000016,00
9114      55-200-09094   0         000012,00
9114      55-200-09106   0         000004,00
9114      55-200-09107   0         000004,00
9114      55-200-09112   0         000006,00
9114      55-200-09133   0         000008,00
9114      55-220-00428   0         000003,00
9114      55-220-00429   0         000006,00
9114      55-220-00430   0         000006,00
9114      55-220-00433   0         000003,00
9114      55-220-00434   0         000012,00
9114      55-220-00435   0         000006,00
9114      55-220-00436   0         000006,00
9114      55-220-00437   0         000060,00
9114      55-220-00438   0         000060,00
9114      55-220-00439   0         000060,00
9114      55-220-00442   0         000006,00
9114      55-220-00443   0         000006,00
9114      55-220-00445   0         000024,00
9114      55-220-00448   0         000003,00
9114      55-220-00451   0         000003,00
9114      55-220-00452   0         000003,00
9114      55-220-00453   0         000008,00
9114      55-220-00454   0         000006,00
9114      55-220-00455   0         000012,00
9114      55-220-00456   0         000024,00
9114      55-220-00457   0         000006,00
9114      55-220-00458   0         000006,00
9114      55-220-00459   0         000024,00
9114      55-220-00460   0         000012,00
9114      55-220-00462   0         000006,00
9114      55-220-00463   0         000003,00
9114      55-220-00464   0         000003,00
9114      55-220-00477   0         000012,00
9114      55-220-00555   0         000012,00
9114      55-220-00556   0         000003,00
9114      55-220-00576   0         000006,00
9114      55-220-00588   0         000003,00
9114      55-220-00914   0         000005,00
9114      55-220-00915   0         000005,00
9114      55-220-00916   0         000005,00
9114      55-220-00917   0         000005,00
9114      55-220-00918   0         000005,00
9114      55-220-00921   0         000005,00
9114      55-220-00924   0         000020,00
9114      55-220-00925   0         000010,00
9114      55-220-00926   0         000010,00
9114      55-220-00933   0         000020,00
9114      55-220-00939   0         000005,00
9114      55-220-01590   0         000005,00
9114      55-220-01591   0         000005,00
9114      55-220-08182   0         000030,00
9114      55-220-08183   0         000010,00
9114      55-220-08184   0         000020,00
9114      55-220-08185   0         000050,00
9114      55-220-08189   0         000030,00
9114      55-220-90036   0         000021,00
9114      55-220-90039   0         000015,00
9114      55-220-90066   0         000020,00
9114      90-200-00388   0         000160,00
9114      90-200-00389   0         000080,00
9114      90-200-00390   0         000080,00
9114      90-200-00391   0         000020,00
9114      90-200-00406   0         000040,00
9114      90-200-00410   0         000009,00
9114      90-200-00411   0         000009,00
9114      90-200-00418   0         000012,00
9114      90-200-00423   0         000012,00
9114      90-200-00424   0         000024,00
9114      90-200-00600   0         000012,00
9114      90-200-00602   0         000024,00
9114      90-200-00606   0         000012,00
9114      90-200-00607   0         000012,00
9114      90-200-00608   0         000012,00
