9114      21-200-08136   0         000040,00
9114      21-200-08137   0         000020,00
9114      21-200-08138   0         000020,00
9114      21-200-08139   0         000020,00
9114      21-200-08140   0         000020,00
9114      21-200-08141   0         000080,00
9114      21-200-08142   0         000040,00
9114      21-200-90225   0         000003,00
9114      21-200-90227   0         000003,00
9114      21-200-90228   0         000003,00
9114      21-200-90229   0         000003,00
9114      21-200-90230   0         000003,00
9114      21-200-90386   0         000018,00
9114      55-200-00217   0         000010,00
9114      55-200-00433   0         000048,00
9114      55-200-02199   0         000020,00
9114      55-200-02205   0         000020,00
9114      55-200-06049   0         000002,00
9114      55-200-06053   0         000002,00
9114      55-200-06066   0         000002,00
9114      55-200-06068   0         000002,00
9114      55-200-06069   0         000002,00
9114      55-200-06070   0         000002,00
9114      55-200-06075   0         000002,00
9114      55-200-06076   0         000002,00
9114      55-200-06078   0         000002,00
9114      55-200-06079   0         000002,00
9114      55-200-06080   0         000002,00
9114      55-200-06091   0         000002,00
9114      55-200-06092   0         000002,00
9114      55-200-06093   0         000002,00
9114      55-200-06094   0         000002,00
9114      55-200-06095   0         000002,00
9114      55-200-06097   0         000002,00
9114      55-200-06102   0         000004,00
9114      55-200-06137   0         000002,00
9114      55-200-06215   0         000004,00
9114      55-200-06219   0         000002,00
9114      55-200-06221   0         000008,00
9114      55-200-06236   0         000002,00
9114      55-200-06238   0         000016,00
9114      55-200-06239   0         000008,00
9114      55-200-06240   0         000008,00
9114      55-200-06241   0         000016,00
9114      55-200-06242   0         000016,00
9114      55-200-06245   0         000004,00
9114      55-200-06789   0         000002,00
9114      55-200-07018   0         000008,00
9114      55-200-08676   0         000004,00
9114      55-200-08920   0         000002,00
9114      55-200-08979   0         000002,00
9114      55-200-09055   0         000002,00
9114      55-200-09140   0         000004,00
9114      55-220-00609   0         000006,00
9114      55-220-00610   0         000006,00
9114      55-220-00680   0         000002,00
9114      55-220-00682   0         000004,00
9114      55-220-00726   0         000002,00
9114      55-220-00940   0         000002,00
9114      55-220-01415   0         000002,00
9114      55-220-01417   0         000004,00
9114      55-220-01418   0         000008,00
9114      55-220-01420   0         000002,00
9114      55-220-01421   0         000002,00
9114      55-220-08190   0         000004,00
9114      55-220-08193   0         000002,00
9114      55-220-08196   0         000002,00
9114      55-220-08203   0         000004,00
9114      55-220-08208   0         000002,00
9114      55-220-08211   0         000002,00
9114      55-220-90030   0         000002,00
9114      55-220-01416   0         000002,00
9114      85-200-00084   0         000005,00
9114      85-200-00781   0         000012,00
9114      85-200-00782   0         000012,00
9114      85-200-00784   0         000024,00
9114      90-200-00272   0         000039,00
9114      90-200-00274   0         000059,00
9114      90-200-00388   0         000040,00
9114      90-200-00389   0         000020,00
9114      90-200-00390   0         000020,00
9114      90-200-00394   0         000060,00
9114      90-200-00399   0         000020,00
9114      90-200-00400   0         000020,00
9114      90-200-00401   0         000040,00
9114      90-200-00403   0         000020,00
9114      90-200-00408   0         000160,00
