9002      10-534-00004   0         000050,00
9002      10-534-00007   0         000005,00
9002      10-534-00017   0         000001,00
9002      10-534-00027   0         000200,00
9002      10-534-00319   0         000060,00
9002      10-534-00320   0         000220,00
9002      9-534-00011    0         000001,00
9002      9-534-00018    0         000001,00
9002      9-534-00029    0         000630,00
9002      9-534-00037    0         000005,00
9002      9-534-00038    0         000018,00
9002      9-534-00060    0         000653,00
9002      9-534-00064    0         000475,00
9002      9-534-00078    0         001600,00
9002      9-534-00087    0         000010,00
9002      9-534-00088    0         000575,00
9002      9-534-00089    0         000300,00
9002      9-534-00090    0         001800,00
9002      9-534-00091    0         000375,00
9002      9-534-00092    0         001540,00
9002      9-534-00093    0         000000,00
9002      9-534-00094    0         000820,00
9002      9-534-01055    0         000500,00
9002      9-534-01058    0         001260,00
9002      9-534-80001    0         001500,00
9002      9-534-80002    0         000500,00
9002      9-534-80003    0         000055,00
