9002      10-251-00206BR 0         000241,00
9002      10-251-00208BR 0         000526,00
9002      10-251-00210BR 0         001280,00
9002      10-251-00212BR 0         000545,00
9002      4-220-04241    0         000018,00
9002      4-220-04242    0         000068,00
9002      4-220-04446    0         000100,00
9002      4-220-04449    0         000064,00
9002      9-135-00010    0         000074,00
9002      9-135-00077    0         000186,00
9002      9-135-00085    0         000014,00
9002      9-135-27009    0         000022,00
9002      9-135-90042    0         000020,00
9002      9-135-90228    0         000202,00
9002      9-135-90246    0         000003,00
9002      9-251-00107BR  0         000432,00
9002      9-251-00216BR  0         001358,00
9002      9-251-02859BR  0         000373,00
9002      9-254-50633    0         000944,00
9002      9-255-E08026ZB 0         001208,00
9002      90-200-00042   0         000268,00
9002      90-200-00269   0         001244,00
9002      90-200-00310B  0         000108,00
9002      90-200-00370B  *         000000,00
9002      90-200-00370B  0         000021,00
9002      90-200-00776B  0         000015,00
9002      90-260-00014   0         000002,00
9002      90-260-00019   0         000163,00
9002      90-260-00022   0         000178,00
9002      90-260-00025   0         000086,00
9002      90-260-00026   0         000080,00
9002      90-260-00027   0         000065,00
9002      90-260-00028   0         000122,00
9002      90-260-00029   0         000055,00
9002      90-260-00030   0         000091,00
9002      90-260-00035   0         000017,00
9002      90-260-00036   0         000058,00
9002      90-260-00037   0         000049,00
9002      90-260-00038   0         000058,00
9002      90-260-00231   0         000157,00
9002      90-260-00237   0         000143,00
9002      90-260-00240   0         000493,00
9002      90-260-00241   0         000519,00
9002      90-260-00242   0         000096,00
9002      90-260-00245   0         000087,00
9002      90-260-00248   0         000026,00
9002      90-260-00249   0         000179,00
9002      90-260-00250   0         000169,00
9002      90-260-00255   0         000090,00
9002      90-260-00256   0         000080,00
9002      90-260-00257   0         000044,00
9002      90-260-00261   0         000061,00
9002      90-260-00263   0         000127,00
9002      90-260-00265   0         000098,00
9002      90-260-00266   0         000058,00
9002      90-260-00269   0         000194,00
9002      90-260-00270   0         000188,00
9002      90-260-00271   0         000003,00
9002      90-260-00272   0         000055,00
9002      90-260-00274   0         000040,00
9002      90-260-00275   0         000013,00
9002      90-260-00276   0         000307,00
9002      90-260-00277   0         000097,00
9002      90-260-00278   0         000565,00
9002      90-260-00279   0         000200,00
9002      90-260-00280   0         000073,00
9002      90-260-00281   0         000247,00
9002      90-260-00282   0         000108,00
9002      90-260-00284   0         000146,00
9002      90-260-00286   0         000097,00
9002      90-260-00290   0         000113,00
9002      90-260-00292   0         000135,00
9002      90-260-00293   0         000104,00
9002      90-260-00294   0         000040,00
9002      90-260-00295   0         000288,00
9002      90-260-00296   0         000045,00
9002      90-260-00297   0         000045,00
9002      90-260-00317   0         000081,00
9002      90-260-00318   0         000064,00
9002      90-260-00335   0         000019,00
9002      90-260-00336   0         000018,00
9002      90-260-00337   0         000008,00
9002      90-260-00338   0         000024,00
9002      90-260-00339   0         000018,00
9002      90-260-00340   0         000014,00
9002      90-260-00341   0         000009,00
9002      90-260-00342   0         000016,00
9002      90-260-00343   0         000043,00
9002      90-260-00344   0         000006,00
9002      90-260-00345   0         000005,00
9002      90-260-00348   0         000003,00
9002      90-260-00349   0         000003,00
9002      90-260-00353   0         000019,00
9002      90-260-00354   0         000124,00
9002      90-260-00355   0         000074,00
9002      90-260-00356   0         000035,00
9002      90-260-00357   0         000033,00
9002      90-260-00359   0         000779,00
9002      90-260-00360   0         000186,00
9002      90-260-00361   0         000230,00
9002      90-260-00366   0         000003,00
9002      90-260-00367   0         000016,00
9002      90-260-00368   0         000020,00
9002      90-260-00369   0         000065,00
9002      90-260-00370   0         000022,00
9002      90-260-00373   0         000044,00
9002      90-260-00375   0         000022,00
9002      90-260-00389   0         000322,00
9002      90-260-00394   0         000038,00
9002      90-260-90358   0         000276,00
9114      9-251-00002ZB  0         000098,00
9114      9-251-00003BR  0         000102,00
9114      9-252-00010    0         000087,00
9114      9-252-00014    0         000171,00
9114      90-200-00080B  0         000006,00
9114      90-200-00082B  0         000002,00
9114      90-200-00083B  0         000002,00
9114      90-200-00307B  0         000044,00
9114      90-200-00308B  0         000098,00
9114      90-200-00323B  0         000043,00
9114      90-200-00324B  0         000031,00
9114      90-200-00325B  0         000022,00
9114      90-200-00341B  0         000017,00
9114      90-200-00346B  0         000018,00
9114      90-200-00349   0         000023,00
9114      90-200-00350   0         000037,00
9114      90-200-00354B  0         000025,00
9114      90-200-00355B  0         000012,00
9114      90-200-00371B  0         000018,00
9114      90-200-00407B  0         000017,00
9114      90-200-00415B  0         000032,00
9114      90-200-00417B  0         000026,00
9114      90-200-00420   0         000077,00
9114      90-200-00422B  0         000008,00
9114      90-200-00425B  0         000011,00
9114      90-200-00609B  0         000033,00
9114      90-200-00610B  0         000032,00
9114      90-200-00611B  0         000033,00
9114      90-200-00612B  0         000032,00
9114      90-200-00613B  0         000021,00
9114      90-200-00615B  0         000036,00
9114      90-200-00616B  0         000019,00
9114      90-200-00618B  0         000016,00
9114      90-200-00619B  0         000019,00
9114      90-200-00620   0         000029,00
9114      90-200-00621   0         000059,00
9114      90-200-00622B  0         000028,00
9114      90-200-00626   0         000099,00
9114      90-200-00657B  0         000014,00
9114      90-200-00678B  0         000033,00
9114      90-200-00679B  0         000030,00
9114      90-200-00790   0         000014,00
9114      90-200-00808B  0         000021,00
9114      90-200-00811B  0         000010,00
9114      90-200-00952B  0         000066,00
9114      90-200-00957B  0         000162,00
9114      90-200-00983B  0         000070,00
9114      90-200-01012B  0         000017,00
9114      90-200-01075B  0         000003,00
9114      90-200-01081B  0         000015,00
9114      90-200-01083B  0         000011,00
9114      90-200-01092   0         000300,00
9114      90-200-01133B  0         000003,00
9114      90-200-20022   0         000005,00
9114      90-200-20054B  0         000004,00
9114      90-200-20064B  0         000003,00
9114      90-200-20065B  0         000003,00
9114      90-204-20020   0         000006,00
9114      90-220-00014B  0         000029,00
9114      90-260-00302   00        000000,00
9114      90-260-00307   0         000098,00
9114      90-260-00309   0         000097,00
9114      90-260-00311   0         000012,00
9114      90-260-00312   0         000095,00
9114      90-260-00313   0         000099,00
9114      90-260-00315   0         000040,00
9114      90-260-00316   0         000016,00
9114      90-260-00319   0         000028,00
9114      90-260-00320   0         000005,00
9114      90-260-00323   0         000037,00
9114      90-260-00324   0         000034,00
9114      90-260-00326   0         000175,00
9114      90-260-00327   0         000237,00
9114      90-260-00328   0         000096,00
9114      90-260-00329   0         000145,00
9114      90-260-00330   0         000240,00
9114      90-260-00331   0         000056,00
9114      90-260-00332   0         000098,00
9114      90-260-00376   0         000003,00
9114      90-260-00377   0         000140,00
9114      90-260-00378   0         000002,00
9114      90-260-00379   0         000005,00
9114      90-260-00380   0         000002,00
9114      90-260-00381   0         000002,00
9114      90-260-00382   0         000007,00
9114      90-260-00383   0         000004,00
9114      90-260-00384   0         000048,00
9114      90-260-00385   0         000004,00
9114      90-260-00386   0         000000,00
9114      90-260-00387   0         000004,00
9114      90-260-00388   0         000006,00
9114      90-260-00390   0         000003,00
9114      90-260-00391   0         000004,00
9114      90-260-00392   0         000003,00
9114      90-260-00395   0         000139,00
9114      90-260-00396   0         000215,00
9114      90-260-00397   0         000172,00
9114      90-260-00398   0         000173,00
9114      90-260-00402   0         000962,00
9114      90-260-00403   0         000160,00
9114      90-260-00404   0         000157,00
9114      90-260-00405   0         000372,00
9114      90-260-00407   0         000010,00
9114      90-260-00408   0         000010,00
9114      90-260-00409   0         000005,00
9114      90-260-00410   0         000000,00
9114      90-260-00411   0         000000,00
9114      90-260-00412   0         000000,00
9114      90-260-00414   0         000004,00
9114      90-260-00415   0         000003,00
9114      90-260-00416   0         000021,00
9114      90-260-00417   0         000006,00
9114      90-260-00418   0         000087,00
9114      90-260-00421   0         000002,00
9114      90-260-00423   0         000016,00
9114      90-260-00424   0         000003,00
9114      90-260-00426   0         000004,00
9114      90-260-00428   0         000006,00
9114      90-260-00429   0         000399,00
9114      90-260-00433   0         000004,00
9114      90-260-00435   0         000002,00
9114      90-260-00436   0         000004,00

