9114      21-200-90418   0         000020,00
9114      55-200-00973   0         000002,00
9114      55-200-00975   0         000006,00
9114      55-200-00980   0         000008,00
9114      55-200-01766   0         000002,00
9114      55-200-01767   0         000002,00
9114      55-200-01768   0         000002,00
9114      55-200-01909   0         000002,00
9114      55-200-01910   0         000002,00
9114      55-200-01911   0         000004,00
9114      55-200-01977   0         000002,00
9114      55-200-01978   0         000004,00
9114      55-200-02100   0         000002,00
9114      55-200-06846   0         000002,00
9114      55-200-08397   0         000004,00
9114      55-200-08398   0         000008,00
9114      55-220-00454   0         000004,00
