08|64886|NFS|C|106261|21/08/2014|30/08/2014|0|C|42,00|0,00|0,00|42,00|N|
08|64926|NFS|C|91769|21/08/2014|30/08/2014|0|C|26,00|0,00|0,00|26,00|N|
08|64943|NFS|C|31402|21/08/2014|30/08/2014|0|C|66,00|0,00|0,00|66,00|N|
08|64885|NFS|C|1447|21/08/2014|30/08/2014|0|C|33,00|0,00|0,00|16,00|N|
08|64914|NFS|C|7600|21/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|64915|NFS|C|95146|21/08/2014|30/08/2014|0|C|62,00|0,00|0,00|62,00|N|
08|64938|NFS|C|106195|21/08/2014|30/08/2014|0|C|65,00|0,00|0,00|65,00|N|
08|64888|NFS|C|1447|21/08/2014|30/08/2014|0|C|34,00|0,00|0,00|17,00|N|
08|64890|NFS|C|20447|21/08/2014|30/08/2014|0|C|60,00|0,00|0,00|30,00|N|
08|64897|NFS|C|52429|21/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|64900|NFS|C|37048|21/08/2014|30/08/2014|0|C|180,00|0,00|0,00|180,00|N|
08|64901|NFS|C|1447|21/08/2014|30/08/2014|0|C|68,00|0,00|0,00|17,00|N|
08|64916|NFS|C|96048|21/08/2014|30/08/2014|0|C|47,00|0,00|0,00|47,00|N|
08|64920|NFS|C|24315|21/08/2014|30/08/2014|0|C|28,00|0,00|0,00|14,00|N|
08|64922|NFS|C|83244|21/08/2014|30/08/2014|0|C|37,00|0,00|0,00|37,00|N|
08|64923|NFS|C|105776|21/08/2014|30/08/2014|0|C|60,00|0,00|0,00|14,00|N|
08|64925|NFS|C|19402|21/08/2014|30/08/2014|0|C|73,00|0,00|0,00|73,00|N|
08|64929|NFS|C|105776|21/08/2014|30/08/2014|0|C|70,00|0,00|0,00|14,00|N|
08|64931|NFS|C|24315|21/08/2014|30/08/2014|0|C|42,00|0,00|0,00|14,00|N|
08|64932|NFS|C|427|21/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|64933|NFS|C|12551|21/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|64935|NFS|C|45858|21/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|64936|NFS|C|105776|21/08/2014|30/08/2014|0|C|56,00|0,00|0,00|14,00|N|
08|64940|NFS|C|105015|21/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|64942|NFS|C|103240|21/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|64944|NFS|C|48193|21/08/2014|30/08/2014|0|C|66,00|0,00|0,00|66,00|N|
08|64949|NFS|C|427|21/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|64950|NFS|C|106273|21/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|64951|NFS|C|24315|21/08/2014|30/08/2014|0|C|74,00|0,00|0,00|37,00|N|
08|64952|NFS|C|106183|21/08/2014|30/08/2014|0|C|46,00|0,00|0,00|23,00|N|
08|64558|NFS|C|23484|22/08/2014|22/08/2014|104|B|8954,00|0,00|0,00|7163,20|N|
08|64598|NFS|C|90245|25/08/2014|15/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64576|NFS|C|20533|25/08/2014|22/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64574|NFS|C|82902|25/08/2014|25/08/2014|104|B|149,00|0,00|0,00|149,00|N|
08|64581|NFS|C|88318|25/08/2014|25/08/2014|104|B|120,00|0,00|0,00|120,00|N|
08|64584|NFS|C|53121|25/08/2014|25/08/2014|104|B|450,00|0,00|0,00|450,00|N|
08|64591|NFS|C|106233|25/08/2014|25/08/2014|104|B|1195,00|0,00|0,00|1195,00|N|
08|64589|NFS|C|103716|25/08/2014|25/08/2014|104|B|1151,10|0,00|0,00|1151,10|N|
08|64559|NFS|C|93795|25/08/2014|25/08/2014|104|B|13790,40|0,00|0,00|4759,04|N|
08|64560|NFS|C|93795|25/08/2014|25/08/2014|104|B|4000,00|0,00|0,00|3200,00|N|
08|64585|NFS|C|106235|25/08/2014|25/08/2014|104|B|472,00|0,00|0,00|472,00|N|
08|64675|NFS|C|99219|25/08/2014|27/08/2014|104|B|120,00|0,00|0,00|120,00|N|
08|64587|NFS|C|39023|25/08/2014|28/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64989|NFS|C|1107|26/08/2014|26/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|64999|NFS|C|105997|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65013|NFS|C|105776|27/08/2014|30/08/2014|0|C|60,00|0,00|0,00|14,00|N|
08|64995|NFS|C|106296|27/08/2014|30/08/2014|0|C|60,00|0,00|0,00|60,00|N|
08|65000|NFS|C|31473|27/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|65004|NFS|C|86528|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65016|NFS|C|3190|27/08/2014|30/08/2014|0|C|14,00|0,00|0,00|14,00|N|
08|65024|NFS|C|2641|27/08/2014|30/08/2014|0|C|75,00|0,00|0,00|75,00|N|
08|65002|NFS|C|106060|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65012|NFS|C|24315|27/08/2014|30/08/2014|0|C|28,00|0,00|0,00|14,00|N|
08|65023|NFS|C|96299|27/08/2014|30/08/2014|0|C|14,00|0,00|0,00|14,00|N|
08|64996|NFS|C|104529|27/08/2014|30/08/2014|0|C|600,00|0,00|0,00|600,00|N|
08|64997|NFS|C|105319|27/08/2014|30/08/2014|0|C|82,00|0,00|0,00|82,00|N|
08|64998|NFS|C|106290|27/08/2014|30/08/2014|0|C|60,00|0,00|0,00|60,00|N|
08|65003|NFS|C|61062|27/08/2014|30/08/2014|0|C|14,00|0,00|0,00|14,00|N|
08|65005|NFS|C|105776|27/08/2014|30/08/2014|0|C|70,00|0,00|0,00|14,00|N|
08|65007|NFS|C|106284|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65011|NFS|C|50626|27/08/2014|30/08/2014|0|C|92,00|0,00|0,00|46,00|N|
08|65014|NFS|C|29613|27/08/2014|30/08/2014|0|C|26,00|0,00|0,00|26,00|N|
08|65017|NFS|C|102288|27/08/2014|30/08/2014|0|C|28,00|0,00|0,00|14,00|N|
08|65008|NFS|C|96299|27/08/2014|30/08/2014|0|C|14,00|0,00|0,00|14,00|N|
08|65009|NFS|C|104630|27/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|65010|NFS|C|7096|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65019|NFS|C|75325|27/08/2014|30/08/2014|0|C|37,00|0,00|0,00|37,00|N|
08|65021|NFS|C|45858|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65022|NFS|C|7600|27/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|65001|NFS|C|81643|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65006|NFS|C|24315|27/08/2014|30/08/2014|0|C|28,00|0,00|0,00|14,00|N|
08|65015|NFS|C|105336|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65018|NFS|C|106292|27/08/2014|30/08/2014|0|C|75,00|0,00|0,00|75,00|N|
08|65020|NFS|C|106298|27/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|64668|NFS|C|67375|28/08/2014|28/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64575|NFS|C|63052|28/08/2014|28/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64679|NFS|C|20795|29/08/2014|20/08/2014|104|B|480,00|0,00|0,00|480,00|N|
08|64701|NFS|C|242|29/08/2014|25/08/2014|104|B|126,00|0,00|0,00|21,00|N|
