08|NFS|64629|C|106251|12/08/2014|12/08/2014|120,00|0,00|120,00|0,00|120,00|120,00||N||||||||||
08|NFS|64630|C|77654|13/08/2014|15/09/2014|114000,00|111420,00|2580,00|516,00|2064,00|2064,00|140000000000016|N||||||||||
08|NFS|64631|C|48826|13/08/2014|20/09/2014|13858,00|11518,00|2340,00|468,00|1872,00|1872,00|140000000000016|N||||||||||
08|NFS|64632|C|6358|13/08/2014|15/09/2014|7207,20|0,00|7207,20|1441,44|5765,76|5765,76|140000000000016|N||||||||||
08|NFS|64633|C|6358|13/08/2014|15/09/2014|7207,20|0,00|7207,20|1441,44|5765,76|5765,76|140000000000016|N||||||||||
08|NFS|64634|C|488|13/08/2014|15/09/2014|15756,00|8806,00|6950,00|1390,00|5560,00|5560,00|140000000000016|N||||||||||
08|NFS|64635|C|7010|13/08/2014|15/09/2014|300,00|0,00|300,00|0,00|300,00|300,00|140000000000016|N||||||||||
08|NFS|64636|C|1212|13/08/2014|15/09/2014|180,00|0,00|180,00|0,00|180,00|180,00|140000000000016|N||||||||||
08|NFS|64637|C|60453|13/08/2014|15/09/2014|36480,00|10320,00|26160,00|5232,00|20928,00|20928,00|140000000000016|N||||||||||
08|NFS|64638|C|68729|13/08/2014|15/09/2014|543,62|0,00|543,62|108,72|434,90|434,90||N||||||||||
08|NFS|64639|C|22974|13/08/2014|15/09/2014|388,30|0,00|388,30|77,66|310,64|310,64||N||||||||||
08|NFS|64640|C|105327|13/08/2014|15/09/2014|621,28|0,00|621,28|124,26|497,02|497,02||N||||||||||
08|NFS|64641|C|40388|13/08/2014|15/09/2014|1087,24|0,00|1087,24|217,45|869,79|869,79||N||||||||||
08|NFS|64642|C|68729|13/08/2014|15/09/2014|465,96|0,00|465,96|93,19|372,77|372,77||N||||||||||
08|NFS|64643|C|68729|13/08/2014|15/09/2014|465,96|0,00|465,96|93,19|372,77|372,77||N||||||||||
08|NFS|64644|C|68729|13/08/2014|15/09/2014|543,62|0,00|543,62|108,72|434,90|434,90||N||||||||||
08|NFS|64645|C|68729|13/08/2014|15/09/2014|465,96|0,00|465,96|93,19|372,77|372,77||N||||||||||
08|NFS|64646|C|68729|13/08/2014|15/09/2014|543,62|0,00|543,62|108,72|434,90|434,90||N||||||||||
08|NFS|64647|C|91914|13/08/2014|31/08/2014|88,00|0,00|88,00|0,00|88,00|88,00||N||||||||||
08|NFS|64648|C|74742|13/08/2014|05/09/2014|58,00|0,00|58,00|0,00|58,00|58,00||N||||||||||
08|NFS|64649|C|106270|13/08/2014|07/09/2014|66,00|0,00|66,00|0,00|66,00|66,00||N||||||||||
08|NFS|64650|C|106236|13/08/2014|30/08/2014|270,00|0,00|270,00|0,00|270,00|270,00|140000000000016|N||||||||||
08|NFS|64651|C|105031|13/08/2014|30/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64652|C|1348|13/08/2014|30/08/2014|300,00|0,00|300,00|0,00|300,00|300,00|140000000000016|N||||||||||
08|NFS|64653|C|106254|13/08/2014|30/08/2014|180,00|0,00|180,00|0,00|180,00|180,00|140000000000016|N||||||||||
08|NFS|64654|C|106259|13/08/2014|30/08/2014|180,00|0,00|180,00|0,00|180,00|180,00|140000000000016|N||||||||||
08|NFS|64655|C|1032|13/08/2014|30/08/2014|250,00|0,00|250,00|0,00|250,00|250,00|140000000000016|N||||||||||
08|NFS|64656|C|2534|13/08/2014|30/08/2014|120,00|0,00|120,00|0,00|120,00|120,00|140000000000016|N||||||||||
08|NFS|64657|C|80071|13/08/2014|30/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64658|C|20323|13/08/2014|30/08/2014|202,00|0,00|202,00|0,00|202,00|202,00|140000000000016|N||||||||||
08|NFS|64659|C|104276|13/08/2014|15/09/2014|2129,40|1310,40|819,00|0,00|819,00|819,00|140000000000016|N||||||||||
08|NFS|64660|C|60365|13/08/2014|30/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64661|C|106153|13/08/2014|30/08/2014|90,00|0,00|90,00|0,00|90,00|90,00|140000000000016|N||||||||||
08|NFS|64662|C|102683|13/08/2014|30/08/2014|300,00|0,00|300,00|0,00|300,00|300,00|140000000000016|N||||||||||
08|NFS|64663|C|104348|13/08/2014|30/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64664|C|71894|13/08/2014|29/08/2014|206,40|73,40|133,00|0,00|133,00|133,00|140000000000016|N||||||||||
08|NFS|64665|C|3168|13/08/2014|29/08/2014|1080,00|0,00|1080,00|0,00|1080,00|1080,00|140000000000016|N||||||||||
08|NFS|64666|C|104965|13/08/2014|29/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64667|C|98993|13/08/2014|15/09/2014|728,00|278,00|450,00|0,00|450,00|450,00|140000000000016|N||||||||||
08|NFS|64668|C|67375|13/08/2014|28/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64669|C|50790|13/08/2014|29/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64670|C|105190|13/08/2014|01/09/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64671|C|105232|13/08/2014|29/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64672|C|97300|13/08/2014|30/08/2014|1470,00|820,00|650,00|0,00|650,00|650,00|140000000000016|N||||||||||
08|NFS|64673|C|106227|13/08/2014|29/08/2014|2418,00|1778,00|640,00|0,00|640,00|640,00|140000000000016|N||||||||||
08|NFS|64674|C|105588|13/08/2014|29/08/2014|300,00|0,00|300,00|0,00|300,00|300,00|140000000000016|N||||||||||
08|NFS|64675|C|99219|13/08/2014|25/08/2014|120,00|0,00|120,00|0,00|120,00|120,00|140000000000016|N||||||||||
08|NFS|64676|C|105672|13/08/2014|29/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64677|C|102443|13/08/2014|29/08/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000016|N||||||||||
08|NFS|64678|C|98538|13/08/2014|15/09/2014|15818,40|12618,40|3200,00|0,00|3200,00|3200,00|140000000000016|N||||||||||
08|NFS|64679|C|20795|13/08/2014|29/08/2014|480,00|0,00|480,00|0,00|480,00|480,00|140000000000016|N||||||||||
08|NFS|64680|C|68580|13/08/2014|29/08/2014|120,00|0,00|120,00|0,00|120,00|120,00|140000000000016|N||||||||||
08|NFS|64681|C|105940|13/08/2014|29/08/2014|2665,00|1125,00|1540,00|0,00|1540,00|1540,00|140000000000016|N||||||||||
08|NFS|64682|C|38859|13/08/2014|29/08/2014|270,00|0,00|270,00|0,00|270,00|270,00|140000000000016|N||||||||||
08|NFS|64683|C|38859|13/08/2014|29/09/2014|270,00|0,00|270,00|0,00|270,00|270,00|140000000000016|N||||||||||
08|NFS|64684|C|106256|13/08/2014|29/08/2014|604,00|448,00|156,00|0,00|156,00|156,00|140000000000016|N||||||||||
08|NFS|64685|C|57637|14/08/2014|01/09/2014|11856,00|4648,80|7207,20|1441,44|5765,76|5765,76|140000000000016|N||||||||||
08|NFS|64686|C|88360|14/08/2014|30/08/2014|5148,00|2815,80|2332,20|466,44|1865,76|1865,76|140000000000016|N||||||||||
08|NFS|64687|C|102948|14/08/2014|05/09/2014|86000,00|72863,50|13136,50|2627,30|10509,20|10509,20|140000000000016|N||||||||||
08|NFS|64688|C|104888|14/08/2014|30/09/2014|23712,00|13539,56|10172,44|2034,49|8137,95|8137,95|140000000000016|N||||||||||
08|NFS|64689|C|102421|14/08/2014|14/08/2014|180,00|0,00|180,00|0,00|180,00|180,00||N||||||||||
08|NFS|64690|C|106220|14/08/2014|14/08/2014|490,00|49,00|441,00|0,00|441,00|441,00||N||||||||||
08|NFS|64691|C|4673|14/08/2014|15/09/2014|300,00|0,00|300,00|0,00|300,00|300,00|140000000000017|N||||||||||
08|NFS|64692|C|90508|14/08/2014|29/08/2014|88,00|0,00|88,00|0,00|88,00|88,00|140000000000017|N||||||||||
08|NFS|64693|C|34870|14/08/2014|29/08/2014|53,00|0,00|53,00|0,00|53,00|53,00|140000000000017|N||||||||||
08|NFS|64694|C|83295|14/08/2014|29/08/2014|300,00|0,00|300,00|0,00|300,00|300,00|140000000000017|N||||||||||
08|NFS|64695|C|65493|14/08/2014|29/08/2014|57,00|0,00|57,00|0,00|57,00|57,00|140000000000017|N||||||||||
08|NFS|64696|C|132|14/08/2014|29/08/2014|92,00|0,00|92,00|0,00|92,00|92,00|140000000000017|N||||||||||
08|NFS|64697|C|54818|14/08/2014|29/08/2014|51,00|0,00|51,00|0,00|51,00|51,00|140000000000017|N||||||||||
08|NFS|64698|C|46244|14/08/2014|29/08/2014|73,00|0,00|73,00|0,00|73,00|73,00|140000000000017|N||||||||||
08|NFS|64699|C|995|14/08/2014|29/08/2014|102,00|0,00|102,00|0,00|102,00|102,00|140000000000017|N||||||||||
08|NFS|64700|C|1090|14/08/2014|29/08/2014|230,00|0,00|230,00|0,00|230,00|230,00|140000000000017|N||||||||||
08|NFS|64701|C|242|14/08/2014|29/08/2014|126,00|0,00|126,00|0,00|126,00|126,00|140000000000017|N||||||||||
08|NFS|64702|C|50969|14/08/2014|29/08/2014|115,00|0,00|115,00|0,00|115,00|115,00|140000000000017|N||||||||||
08|NFS|64703|C|54530|14/08/2014|29/08/2014|138,00|0,00|138,00|0,00|138,00|138,00|140000000000017|N||||||||||
08|NFS|64704|C|3330|14/08/2014|29/08/2014|148,00|0,00|148,00|0,00|148,00|148,00|140000000000017|N||||||||||
08|NFS|64705|C|106195|14/08/2014|29/08/2014|156,00|0,00|156,00|0,00|156,00|156,00|140000000000017|N||||||||||
08|NFS|64706|C|43781|14/08/2014|29/08/2014|67,00|0,00|67,00|0,00|67,00|67,00|140000000000017|C|01/09/2014|||||||||
08|NFS|64707|C|106245|14/08/2014|29/08/2014|101,00|0,00|101,00|0,00|101,00|101,00|140000000000017|N||||||||||
08|NFS|64708|C|106249|14/08/2014|29/08/2014|158,00|0,00|158,00|0,00|158,00|158,00|140000000000017|N||||||||||
08|NFS|64709|C|71333|14/08/2014|30/08/2014|23,00|0,00|23,00|0,00|23,00|23,00|140000000000017|N||||||||||
08|NFS|64710|C|43781|14/08/2014|29/08/2014|67,00|0,00|67,00|0,00|67,00|67,00|140000000000017|N||||||||||
08|NFS|64711|C|95574|14/08/2014|30/08/2014|92,00|0,00|92,00|0,00|92,00|92,00|140000000000017|N||||||||||
08|NFS|64712|C|7985|14/08/2014|30/08/2014|65,00|0,00|65,00|0,00|65,00|65,00|140000000000017|N||||||||||
08|NFS|64713|C|53109|14/08/2014|29/08/2014|51,00|0,00|51,00|0,00|51,00|51,00|140000000000017|N||||||||||
08|NFS|64714|C|27788|14/08/2014|29/08/2014|153,00|0,00|153,00|0,00|153,00|153,00|140000000000017|N||||||||||
08|NFS|64715|C|104488|14/08/2014|29/08/2014|180,00|36,00|144,00|0,00|144,00|144,00|140000000000017|N||||||||||
08|NFS|64716|C|69919|14/08/2014|29/08/2014|130,00|0,00|130,00|0,00|130,00|130,00|140000000000017|N||||||||||
08|NFS|64717|C|105368|14/08/2014|29/08/2014|102,00|0,00|102,00|0,00|102,00|102,00|140000000000017|N||||||||||
08|NFS|64718|C|85446|14/08/2014|29/08/2014|79,00|0,00|79,00|0,00|79,00|79,00|140000000000017|N||||||||||
08|NFS|64719|C|106265|14/08/2014|29/08/2014|132,00|0,00|132,00|0,00|132,00|132,00|140000000000017|N||||||||||
08|NFS|64720|C|103353|14/08/2014|29/08/2014|66,00|0,00|66,00|0,00|66,00|66,00|140000000000017|N||||||||||
08|NFS|64721|C|90288|14/08/2014|29/08/2014|102,00|0,00|102,00|0,00|102,00|102,00|140000000000017|N||||||||||
08|NFS|64722|C|106266|14/08/2014|30/08/2014|116,00|0,00|116,00|0,00|116,00|116,00|140000000000017|N||||||||||
08|NFS|64723|C|3862|14/08/2014|29/08/2014|66,00|0,00|66,00|0,00|66,00|66,00|140000000000017|N||||||||||
08|NFS|64724|C|3862|14/08/2014|29/08/2014|51,00|0,00|51,00|0,00|51,00|51,00|140000000000017|N||||||||||
08|NFS|64725|C|59024|14/08/2014|29/08/2014|102,00|0,00|102,00|0,00|102,00|102,00|140000000000017|N||||||||||
08|NFS|64726|C|9798|14/08/2014|29/08/2014|51,00|0,00|51,00|0,00|51,00|51,00|140000000000017|N||||||||||
08|NFS|64727|C|73360|14/08/2014|30/08/2014|59,00|0,00|59,00|0,00|59,00|59,00|140000000000017|N||||||||||
08|NFS|64728|C|101020|14/08/2014|30/08/2014|59,00|0,00|59,00|0,00|59,00|59,00|140000000000017|N||||||||||
08|NFS|64729|C|54818|14/08/2014|29/08/2014|102,00|0,00|102,00|0,00|102,00|102,00|140000000000017|N||||||||||
08|NFS|64730|C|90508|14/08/2014|30/08/2014|164,00|0,00|164,00|0,00|164,00|164,00|140000000000017|N||||||||||
08|NFS|64731|C|1090|14/08/2014|09/09/2014|368,00|0,00|368,00|0,00|368,00|368,00|140000000000017|N||||||||||
08|NFS|64732|C|82242|14/08/2014|29/08/2014|102,00|0,00|102,00|0,00|102,00|102,00|140000000000017|N||||||||||
08|NFS|64733|C|242|14/08/2014|03/09/2014|147,00|0,00|147,00|0,00|147,00|147,00|140000000000020|N||||||||||
08|NFS|64734|C|105933|14/08/2014|29/08/2014|82,00|0,00|82,00|0,00|82,00|82,00|140000000000017|N||||||||||
08|NFS|64735|C|86629|14/08/2014|29/08/2014|102,00|0,00|102,00|0,00|102,00|102,00|140000000000017|N||||||||||
08|NFS|64736|C|31084|14/08/2014|29/08/2014|66,00|0,00|66,00|0,00|66,00|66,00|140000000000017|N||||||||||
08|NFS|64737|C|4673|14/08/2014|15/09/2014|60,00|0,00|60,00|0,00|60,00|60,00|140000000000017|N||||||||||
08|NFS|64738|C|92432|15/08/2014|30/08/2014|1340,00|134,00|1206,00|241,20|964,80|964,80|140000000000017|N||||||||||
08|NFS|64739|C|92432|15/08/2014|30/08/2014|2784,00|278,40|2505,60|501,12|2004,48|2004,48|140000000000017|N||||||||||
08|NFS|64740|C|91921|15/08/2014|30/08/2014|1064,00|84,00|980,00|196,00|784,00|784,00|140000000000017|N||||||||||
08|NFS|64741|C|91475|15/08/2014|30/08/2014|1860,00|186,00|1674,00|334,80|1339,20|1339,20|140000000000017|N||||||||||
08|NFS|64742|C|93677|15/08/2014|30/08/2014|2424,00|484,80|1939,20|387,84|1551,36|1551,36|140000000000017|N||||||||||
08|NFS|64743|C|106244|15/08/2014|30/08/2014|840,00|0,00|840,00|168,00|672,00|672,00|140000000000017|N||||||||||
08|NFS|64744|C|101563|15/08/2014|30/08/2014|120,00|0,00|120,00|24,00|96,00|96,00|140000000000017|N||||||||||
08|NFS|64745|C|25099|15/08/2014|30/08/2014|297,00|13,75|283,25|56,65|226,60|226,60|140000000000017|N||||||||||
08|NFS|64746|C|50209|15/08/2014|30/08/2014|456,00|114,00|342,00|68,40|273,60|273,60|140000000000017|N||||||||||
08|NFS|64747|C|2599|15/08/2014|30/08/2014|350,00|35,00|315,00|63,00|252,00|252,00|140000000000017|N||||||||||
08|NFS|64748|C|106104|15/08/2014|15/09/2014|13104,00|5438,16|7665,84|1533,17|6132,67|6132,67|140000000000017|N||||||||||
08|NFS|64749|C|2286|15/08/2014|30/08/2014|626,40|0,00|626,40|125,28|501,12|501,12|140000000000017|N||||||||||
08|NFS|64750|C|104986|15/08/2014|30/08/2014|420,00|0,00|420,00|84,00|336,00|336,00|140000000000017|N||||||||||
08|NFS|64751|C|8864|15/08/2014|30/08/2014|240,00|0,00|240,00|0,00|240,00|240,00|140000000000017|N||||||||||
08|NFS|64752|C|28062|15/08/2014|30/08/2014|88,00|0,00|88,00|17,60|70,40|70,40|140000000000017|N||||||||||
08|NFS|64753|C|91361|15/08/2014|30/08/2014|30825,60|21030,36|9795,24|1959,05|7836,18|7836,18|140000000000017|N||||||||||
08|NFS|64754|C|91361|15/08/2014|30/08/2014|15200,00|8921,02|6278,98|1255,80|5023,18|5023,18|140000000000017|N||||||||||
08|NFS|64755|C|79314|15/08/2014|02/09/2014|16800,00|8800,00|8000,00|1600,00|6400,00|6400,00|140000000000020|N||||||||||
08|NFS|64756|C|106300|15/08/2014|08/09/2014|360,00|20,00|340,00|0,00|340,00|340,00|140000000000017|N||||||||||
08|NFS|64757|C|103161|15/08/2014|10/09/2014|300,00|0,00|300,00|0,00|300,00|300,00|140000000000017|N||||||||||
08|NFS|64758|C|79314|18/08/2014|15/09/2014|16800,00|8800,00|8000,00|1600,00|6400,00|6400,00|140000000000017|N||||||||||
08|NFS|64759|C|105123|18/08/2014|30/08/2014|1044,00|104,40|939,60|187,92|751,68|751,68|140000000000017|N||||||||||
08|NFS|64760|C|2286|18/08/2014|30/08/2014|342,00|0,00|342,00|68,40|273,60|273,60|140000000000017|N||||||||||
08|NFS|64761|C|106275|18/08/2014|18/08/2014|60,00|0,00|60,00|12,00|48,00|48,00||N||||||||||
08|NFS|64762|C|68722|18/08/2014|30/08/2014|23712,00|13490,88|10221,12|2044,22|8176,90|8176,90|140000000000017|N||||||||||
08|NFS|64763|C|85862|18/08/2014|18/08/2014|120434,00|119193,61|1240,39|0,00|1240,39|1240,39||N||||||||||
08|NFS|64764|C|9315|18/08/2014|20/09/2014|5116,80|4680,80|436,00|0,00|436,00|436,00|140000000000017|N||||||||||
08|NFS|64765|C|9315|18/08/2014|20/09/2014|18928,00|17290,00|1638,00|0,00|1638,00|1638,00|140000000000017|N||||||||||
08|NFS|64766|C|1001|18/08/2014|25/09/2014|8320,00|6620,00|1700,00|0,00|1700,00|1700,00|140000000000017|N||||||||||
08|NFS|64767|C|60718|18/08/2014|10/09/2014|13520,00|12458,55|1061,45|0,00|1061,45|1061,45|140000000000017|N||||||||||
08|NFS|64768|C|60718|18/08/2014|25/09/2014|1638,00|576,55|1061,45|0,00|1061,45|1061,45|140000000000017|N||||||||||
08|NFS|64769|C|1914|18/08/2014|15/09/2014|1560,00|1210,00|350,00|0,00|350,00|350,00|140000000000017|N||||||||||
08|NFS|64770|C|1914|18/08/2014|24/09/2014|1040,00|690,00|350,00|0,00|350,00|350,00|140000000000017|N||||||||||
