03|2002|162|F|||||1027||102290.86|78542.8||0||790.79|||2007.58|1794.89|189.79|2007.58|621.79|01.01.03
04|2002|162|F|||||1027||105264.03|53257.1||0||523.77|||1631.35|1474.05|80.58|1631.35|856.05|01.01.03
05|2002|162|F|||||1027||110484.74|68886.87||0||636.74|||1816.56|1632.37|152.82|1816.56|601.01|01.01.03
06|2002|162|F|||||1027||111941.68|80256.07||0||739.44|||1914.33|1703.33|147.89|1914.33|838.84|01.01.03
07|2002|162|F|||||1027||154872.9|127700.19||0||842.14|||2031.09|1802.58|161.95|2031.09|1113.71|01.01.03
08|2002|162|F|||||1027||115341.21|91250.62||0||811.33|||1958.53|1740.9|120.2|1958.53|831.74|01.01.03
09|2002|162|F|||||1027||78690.21|59861.75||0||780.52|||2002.65|1778.4|195.13|2002.65|630.62|01.01.03
10|2002|162|F|||||1027||86143.03|55928.57||0||667.55|||1822.93|1625.64|128.38|1822.93|380.59|01.01.03
11|2002|162|F|||||1027||76410.81|78290.46||0||1047.54|||2336.43|2062.27|261.89|2336.43|855.14|01.01.03
12|2002|162|F|||||1027||52416.58|43448.68||0||852.41|||1760.73|1557.37|189.42|2068.83|350.23|01.01.03
01|2002|163|F|||||1027||36502.88|67311.91||0||1889.68|||3074.88|2640.7|397.83|3236.51|416.36|01.02.02
02|2002|163|F|||||1027||102480.04|109837.83||0||1098.89|||2330.55|2069.79|238.89|2364.78|857.42|01.02.02
03|2002|163|F|||||1027||106803.8|81854.6||0||790.79|||2007.58|1795.88|189.79|2007.58|870.59|01.02.02
04|2002|163|F|||||1027||109295.35|59604.07||0||564.85|||1678.75|1521.45|86.9|1678.75|1118.31|01.02.02
05|2002|163|F|||||1027||113080.93|53545.24||0||482.69|||1625.54|1468.24|115.85|1625.54|885.31|01.02.02
06|2002|163|F|||||1027||114572.11|87332.06||0||780.52|||1963.62|1744.8|156.1|1963.62|1169.04|01.02.02
07|2002|163|F|||||1027||158512.13|106964.3||0||688.09|||1847.42|1646.46|132.33|1847.42|1628.74|01.02.02
08|2002|163|F|||||1027||118051.52|79051.5||0||688.09|||1817.03|1620.63|101.94|1817.03|981.59|01.02.02
09|2002|163|F|||||1027||80125.33|43976.78||0||564.85|||1733.06|1549.25|141.21|1733.06|932.88|01.02.02
10|2002|163|F|||||1027||87714.07|38730.18||0||451.88|||1565.78|1394.01|86.9|1565.78|516.43|01.02.02
11|2002|163|F|||||1027||87714.07|50280.8||0||585.39|||136.93|25.47|0|1925.62|758.58|01.02.02
01|2002|173|F|||||946||44963.68|3301.71||0||0|||946|841.94|0|1027|232.83|01.01.05
02|2002|173|F|||||946||123549.3|67147.79||0||510.84|||1567.89|1410.59|111.05|1537.84|803.92|01.01.05
03|2002|173|F|||||946||110241.84|53241.52||0||454.08|||1509.06|1351.76|108.98|1400.08|778.91|01.01.05
04|2002|173|F|||||946||113047.59|46582.42||0||387.86|||1393.53|1240.24|59.67|1393.53|999.99|01.01.05
05|2002|173|F|||||946||118654.33|42187.71||0||0|||946|841.94|0|946|856.34|01.01.05
06|2002|173|F|||||946||140512.34|76389.64||0||510.84|||94.6|87.36|0|1456.84|229.01|01.01.05
07|2002|173|F|||||946||140512.34|77603.38||0||520.3|||0|0|0|0|0|01.01.05
