01|001|FAM|03/01/2005|12020629  |D|03/01/2005|00000000000050,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|12020629  |D|03/01/2005|00000000000050,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030613  |D|03/01/2005|00000000000020,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030613  |D|03/01/2005|00000000000105,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000217,20|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000050,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000050,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000020,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000105,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|15040611  |D|03/01/2005|00000000000031,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|15040611  |D|03/01/2005|00000000000028,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|15040612  |D|03/01/2005|00000000000165,80|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|15040626  |D|03/01/2005|00000000000031,35|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|15040626  |D|03/01/2005|00000000000026,31|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|12020603  |D|03/01/2005|00000000000162,21|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|12020611  |D|03/01/2005|00000000000043,23|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000031,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000028,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000165,80|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000031,35|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000026,31|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000162,21|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000043,23|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|432101    |D|03/01/2005|00000000000670,70|0,0|216||N|0|0|0|0|
